naca,reynolds,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
1410,500000,-12.5,-1.0487,0.03877,0.0351,-0.0452,1.0,0.0146
1410,500000,-12.25,-1.0527,0.03656,0.0327,-0.0434,1.0,0.0149
1410,500000,-12.0,-1.0513,0.03445,0.03038,-0.0418,1.0,0.0153
1410,500000,-11.75,-1.0451,0.03245,0.02815,-0.0404,1.0,0.0157
1410,500000,-11.5,-1.0352,0.03067,0.02614,-0.039,1.0,0.0161
1410,500000,-11.25,-1.0266,0.02847,0.02365,-0.0375,1.0,0.0165
1410,500000,-11.0,-1.0175,0.02617,0.02116,-0.0359,1.0,0.0173
1410,500000,-10.75,-0.9984,0.02542,0.02036,-0.0351,1.0,0.0179
1410,500000,-10.5,-0.9783,0.02475,0.01962,-0.0343,1.0,0.0186
1410,500000,-10.25,-0.9585,0.02397,0.01872,-0.0334,1.0,0.0196
1410,500000,-10.0,-0.938,0.02325,0.01786,-0.0325,1.0,0.0206
1410,500000,-9.75,-0.9159,0.02285,0.01732,-0.0317,1.0,0.0214
1410,500000,-9.5,-0.9014,0.0209,0.01526,-0.0302,1.0,0.0228
1410,500000,-9.25,-0.88,0.02043,0.01477,-0.0293,1.0,0.0239
1410,500000,-9.0,-0.8587,0.0199,0.01417,-0.0283,1.0,0.0252
1410,500000,-8.75,-0.8371,0.01943,0.01358,-0.0273,1.0,0.0267
1410,500000,-8.5,-0.8156,0.01895,0.01298,-0.0262,1.0,0.0279
1410,500000,-8.25,-0.7983,0.01758,0.01157,-0.0247,1.0,0.03
1410,500000,-8.0,-0.7768,0.01715,0.01112,-0.0237,1.0,0.0316
1410,500000,-7.75,-0.7553,0.0167,0.01061,-0.0226,1.0,0.0334
1410,500000,-7.5,-0.7331,0.01644,0.01027,-0.0215,1.0,0.0348
1410,500000,-7.25,-0.7147,0.01527,0.00901,-0.02,1.0,0.0369
1410,500000,-7.0,-0.6942,0.01469,0.00842,-0.0188,1.0,0.0388
1410,500000,-6.75,-0.6726,0.01431,0.00802,-0.0177,1.0,0.0406
1410,500000,-6.5,-0.6509,0.01395,0.00761,-0.0165,1.0,0.0425
1410,500000,-6.25,-0.629,0.01363,0.00722,-0.0154,1.0,0.0438
1410,500000,-6.0,-0.608,0.01305,0.00659,-0.0142,1.0,0.0453
1410,500000,-5.75,-0.587,0.01242,0.00595,-0.0131,1.0,0.0478
1410,500000,-5.5,-0.5648,0.01208,0.00559,-0.0121,1.0,0.0499
1410,500000,-5.25,-0.5421,0.01179,0.00528,-0.0113,1.0,0.0521
1410,500000,-5.0,-0.5072,0.01147,0.00491,-0.0129,0.998,0.0544
1410,500000,-4.75,-0.4705,0.01098,0.00441,-0.0149,0.9956,0.059
1410,500000,-4.5,-0.4335,0.01065,0.0041,-0.017,0.9931,0.0654
1410,500000,-4.25,-0.3978,0.0102,0.00372,-0.0188,0.9897,0.0816
1410,500000,-4.0,-0.3612,0.0097,0.00342,-0.0209,0.9868,0.1198
1410,500000,-3.75,-0.3232,0.0093,0.0032,-0.0233,0.9847,0.1604
1410,500000,-3.5,-0.2893,0.00895,0.003,-0.0247,0.9799,0.1997
1410,500000,-3.25,-0.2523,0.00859,0.00284,-0.0268,0.9766,0.2466
1410,500000,-3.0,-0.2139,0.00826,0.00267,-0.0293,0.9742,0.2922
1410,500000,-2.75,-0.1816,0.00793,0.00249,-0.0303,0.9682,0.3331
1410,500000,-2.5,-0.1487,0.00739,0.00235,-0.0315,0.963,0.4281
1410,500000,-2.25,-0.1188,0.00711,0.00226,-0.0319,0.9554,0.4956
1410,500000,-2.0,-0.0879,0.00687,0.00214,-0.0324,0.948,0.5351
1410,500000,-1.75,-0.0609,0.00664,0.00204,-0.032,0.9372,0.5724
1410,500000,-1.5,-0.0341,0.00638,0.00196,-0.0315,0.9265,0.6201
1410,500000,-1.25,-0.0078,0.00616,0.00189,-0.0308,0.9147,0.6674
1410,500000,-1.0,0.0176,0.00597,0.00183,-0.0299,0.9011,0.7144
1410,500000,-0.75,0.0419,0.00577,0.0018,-0.0287,0.8856,0.7688
1410,500000,-0.5,0.0662,0.00564,0.00179,-0.0274,0.8683,0.8175
1410,500000,-0.25,0.0907,0.00556,0.00179,-0.0262,0.85,0.8583
1410,500000,0.0,0.1156,0.00555,0.00181,-0.0249,0.8311,0.8953
1410,500000,0.25,0.142,0.0056,0.00183,-0.0241,0.8116,0.9249
1410,500000,0.5,0.171,0.00568,0.00186,-0.0238,0.7905,0.9475
1410,500000,0.75,0.2042,0.0058,0.00189,-0.0246,0.7676,0.9641
1410,500000,1.0,0.2395,0.00593,0.00192,-0.0259,0.7419,0.9761
1410,500000,1.25,0.2771,0.00608,0.00195,-0.0279,0.7134,0.9847
1410,500000,1.5,0.3177,0.00623,0.00198,-0.0305,0.6847,0.9901
1410,500000,1.75,0.356,0.00639,0.00201,-0.0328,0.6547,0.9955
1410,500000,2.0,0.3945,0.00659,0.00203,-0.0351,0.6126,1.0
1410,500000,2.25,0.4188,0.00676,0.00205,-0.0344,0.5771,1.0
1410,500000,2.5,0.4433,0.00692,0.00209,-0.0338,0.5464,1.0
1410,500000,2.75,0.4675,0.0071,0.00214,-0.0331,0.5138,1.0
1410,500000,3.0,0.4916,0.00729,0.00222,-0.0324,0.4831,1.0
1410,500000,3.25,0.5157,0.0075,0.00231,-0.0316,0.451,1.0
1410,500000,3.5,0.5395,0.00775,0.00241,-0.0309,0.4161,1.0
1410,500000,3.75,0.5633,0.00801,0.00254,-0.0301,0.3822,1.0
1410,500000,4.0,0.587,0.00829,0.00269,-0.0293,0.345,1.0
1410,500000,4.25,0.6102,0.00865,0.00287,-0.0285,0.3021,1.0
1410,500000,4.5,0.6329,0.00907,0.00309,-0.0277,0.2558,1.0
1410,500000,4.75,0.6556,0.00953,0.00334,-0.0268,0.2101,1.0
1410,500000,5.0,0.6781,0.01002,0.00363,-0.0259,0.1662,1.0
1410,500000,5.25,0.7005,0.01058,0.00397,-0.0251,0.1229,1.0
1410,500000,5.5,0.7224,0.01124,0.0044,-0.0241,0.0822,1.0
1410,500000,5.75,0.7451,0.01183,0.00486,-0.0232,0.0632,1.0
1410,500000,6.0,0.7694,0.01223,0.00528,-0.0226,0.0574,1.0
1410,500000,6.25,0.7932,0.01268,0.00571,-0.0219,0.053,1.0
1410,500000,6.5,0.816,0.01329,0.00635,-0.021,0.0498,1.0
1410,500000,6.75,0.8405,0.01367,0.00679,-0.0204,0.0482,1.0
1410,500000,7.0,0.8646,0.01409,0.00725,-0.0197,0.0462,1.0
1410,500000,7.25,0.8883,0.01456,0.00776,-0.0191,0.0442,1.0
1410,500000,7.5,0.9107,0.0152,0.0084,-0.0182,0.042,1.0
1410,500000,7.75,0.93,0.01625,0.00952,-0.017,0.0399,1.0
1410,500000,8.0,0.9543,0.01662,0.00995,-0.0164,0.0388,1.0
1410,500000,8.25,0.9778,0.0171,0.01049,-0.0158,0.0371,1.0
1410,500000,8.5,1.0008,0.01763,0.01108,-0.0151,0.0354,1.0
1410,500000,8.75,1.0228,0.01824,0.01171,-0.0143,0.0336,1.0
1410,500000,9.0,1.0387,0.01984,0.01337,-0.0128,0.0313,1.0
1410,500000,9.25,1.0624,0.02017,0.01379,-0.0122,0.0303,1.0
1410,500000,9.5,1.0846,0.02071,0.01441,-0.0114,0.0287,1.0
1410,500000,9.75,1.1064,0.02122,0.01497,-0.0107,0.027,1.0
1410,500000,10.0,1.1258,0.02202,0.01578,-0.0097,0.0255,1.0
1410,500000,10.25,1.1414,0.0235,0.01738,-0.0083,0.024,1.0
1410,500000,10.5,1.1621,0.02404,0.01803,-0.0074,0.0228,1.0
1410,500000,10.75,1.1812,0.02473,0.01882,-0.0063,0.0216,1.0
1410,500000,11.0,1.2001,0.02532,0.01946,-0.0053,0.0205,1.0
1410,500000,11.25,1.2169,0.02607,0.02024,-0.0041,0.0196,1.0
1410,500000,11.5,1.2253,0.02797,0.02227,-0.002,0.0185,1.0
1410,500000,11.75,1.2404,0.02867,0.0231,-0.0005,0.0179,1.0
1410,500000,12.0,1.2512,0.02963,0.0242,0.0015,0.0171,1.0
1410,500000,12.25,1.2605,0.03073,0.02541,0.0035,0.0165,1.0
1410,500000,12.5,1.2694,0.03182,0.02659,0.0052,0.0159,1.0
1410,500000,12.75,1.2777,0.03297,0.02781,0.0068,0.0155,1.0
1410,500000,13.0,1.2838,0.03439,0.02932,0.0082,0.015,1.0
1410,500000,13.25,1.2835,0.0366,0.03163,0.0097,0.0146,1.0
1410,500000,13.5,1.2713,0.04039,0.03564,0.0112,0.0142,1.0
1410,500000,13.75,1.2688,0.0432,0.03865,0.0116,0.014,1.0
1410,500000,14.0,1.2663,0.04623,0.04187,0.0114,0.0138,1.0
1410,500000,14.25,1.261,0.04981,0.04564,0.0107,0.0136,1.0
1410,500000,14.5,1.2533,0.054,0.05001,0.0093,0.0134,1.0
1410,500000,14.75,1.2432,0.05879,0.055,0.0072,0.0133,1.0
1410,500000,15.0,1.2307,0.06428,0.06066,0.0045,0.0131,1.0
1410,500000,15.25,1.2147,0.07059,0.06716,0.0011,0.013,1.0
1410,500000,15.5,1.194,0.07804,0.07479,-0.0031,0.013,1.0
1410,500000,15.75,1.1693,0.08658,0.08352,-0.0081,0.013,1.0
1410,500000,16.0,1.1366,0.09723,0.09438,-0.0143,0.0132,1.0
1410,500000,16.25,1.0979,0.10978,0.10712,-0.0217,0.0135,1.0
1410,500000,16.5,1.0416,0.12731,0.12485,-0.0318,0.0139,1.0
1412,100000,-10.5,-0.7131,0.07555,0.07014,-0.0405,1.0,0.0995
1412,100000,-10.25,-0.7225,0.07035,0.06491,-0.0414,1.0,0.098
1412,100000,-10.0,-0.7491,0.06473,0.05918,-0.0416,1.0,0.0962
1412,100000,-9.75,-0.7792,0.05833,0.05251,-0.0411,1.0,0.0941
1412,100000,-9.5,-0.7976,0.05289,0.0467,-0.0395,1.0,0.0932
1412,100000,-9.25,-0.8037,0.04875,0.04221,-0.0375,1.0,0.0937
1412,100000,-9.0,-0.8042,0.0451,0.03819,-0.0354,1.0,0.0946
1412,100000,-8.75,-0.8011,0.04172,0.0344,-0.0331,1.0,0.0954
1412,100000,-8.5,-0.7942,0.03869,0.03095,-0.0308,1.0,0.0964
1412,100000,-8.25,-0.7844,0.03626,0.02807,-0.0285,1.0,0.0985
1412,100000,-8.0,-0.7728,0.03437,0.02565,-0.0261,1.0,0.1005
1412,100000,-7.75,-0.7556,0.03177,0.02298,-0.0249,1.0,0.1029
1412,100000,-7.5,-0.737,0.03013,0.02124,-0.0235,1.0,0.1054
1412,100000,-7.25,-0.718,0.02874,0.01969,-0.0221,1.0,0.109
1412,100000,-7.0,-0.6993,0.02747,0.01809,-0.0204,1.0,0.1134
1412,100000,-6.75,-0.6788,0.02583,0.01643,-0.0193,1.0,0.1176
1412,100000,-6.5,-0.6579,0.02469,0.01527,-0.018,1.0,0.1228
1412,100000,-6.25,-0.6372,0.0236,0.01395,-0.0166,1.0,0.1294
1412,100000,-6.0,-0.6166,0.02252,0.01305,-0.0155,1.0,0.1384
1412,100000,-5.75,-0.5962,0.0215,0.01205,-0.0142,1.0,0.1495
1412,100000,-5.5,-0.5758,0.02055,0.01116,-0.0129,1.0,0.1639
1412,100000,-5.25,-0.556,0.01973,0.01045,-0.0115,1.0,0.1833
1412,100000,-5.0,-0.5362,0.01896,0.0098,-0.0103,1.0,0.2081
1412,100000,-4.75,-0.5162,0.01831,0.00927,-0.009,1.0,0.2378
1412,100000,-4.5,-0.4964,0.01769,0.00888,-0.0079,1.0,0.2717
1412,100000,-4.25,-0.4763,0.01715,0.00856,-0.0067,1.0,0.3108
1412,100000,-4.0,-0.4559,0.01666,0.00831,-0.0056,1.0,0.3547
1412,100000,-3.75,-0.435,0.01623,0.00811,-0.0046,1.0,0.4022
1412,100000,-3.5,-0.4139,0.01585,0.00798,-0.0036,1.0,0.452
1412,100000,-3.25,-0.3927,0.01553,0.00792,-0.0024,1.0,0.5038
1412,100000,-3.0,-0.3718,0.01528,0.00792,-0.0012,1.0,0.5582
1412,100000,-2.75,-0.3512,0.0151,0.00799,0.0002,1.0,0.6146
1412,100000,-2.5,-0.3315,0.015,0.00815,0.0019,1.0,0.6711
1412,100000,-2.25,-0.3127,0.01499,0.00834,0.0039,1.0,0.7291
1412,100000,-2.0,-0.2958,0.01508,0.00863,0.0066,1.0,0.785
1412,100000,-1.75,-0.2796,0.01528,0.00898,0.0094,1.0,0.8424
1412,100000,-1.5,-0.2488,0.01568,0.00943,0.0096,0.9971,0.9014
1412,100000,-1.25,-0.1819,0.01628,0.00995,0.0026,0.9909,0.9512
1412,100000,-1.0,-0.0985,0.01681,0.01032,-0.0082,0.9873,0.9817
1412,100000,-0.75,-0.01,0.01707,0.01045,-0.0205,0.9846,1.0
1412,100000,-0.5,0.0466,0.017,0.01028,-0.0274,0.9724,1.0
1412,100000,-0.25,0.102,0.01688,0.01011,-0.0336,0.9598,1.0
1412,100000,0.0,0.1566,0.01672,0.0099,-0.0394,0.9466,1.0
1412,100000,0.25,0.2111,0.01648,0.00964,-0.0449,0.9332,1.0
1412,100000,0.5,0.2607,0.01617,0.00932,-0.0491,0.9183,1.0
1412,100000,0.75,0.3044,0.01582,0.00897,-0.0519,0.9016,1.0
1412,100000,1.0,0.3417,0.01548,0.00863,-0.0532,0.8834,1.0
1412,100000,1.25,0.3736,0.01516,0.00829,-0.0534,0.8646,1.0
1412,100000,1.5,0.3975,0.015,0.0081,-0.0521,0.8425,1.0
1412,100000,1.75,0.4213,0.01484,0.00791,-0.0506,0.8208,1.0
1412,100000,2.0,0.4453,0.0147,0.00771,-0.0491,0.8001,1.0
1412,100000,2.25,0.4667,0.01468,0.00765,-0.0473,0.7767,1.0
1412,100000,2.5,0.489,0.01466,0.00756,-0.0456,0.7539,1.0
1412,100000,2.75,0.5114,0.01468,0.0075,-0.0439,0.7311,1.0
1412,100000,3.0,0.5331,0.01477,0.00754,-0.0422,0.7069,1.0
1412,100000,3.25,0.5562,0.01486,0.00752,-0.0406,0.6846,1.0
1412,100000,3.5,0.5775,0.01503,0.00765,-0.039,0.6593,1.0
1412,100000,3.75,0.6002,0.01517,0.00768,-0.0374,0.6358,1.0
1412,100000,4.0,0.6214,0.01537,0.00784,-0.0358,0.6092,1.0
1412,100000,4.25,0.6432,0.01558,0.00795,-0.0342,0.5834,1.0
1412,100000,4.5,0.6646,0.01581,0.00811,-0.0325,0.5566,1.0
1412,100000,4.75,0.6856,0.01608,0.00831,-0.0309,0.5288,1.0
1412,100000,5.0,0.7065,0.01637,0.00851,-0.0293,0.5007,1.0
1412,100000,5.25,0.7269,0.01668,0.00871,-0.0276,0.4709,1.0
1412,100000,5.5,0.7464,0.017,0.00896,-0.0257,0.4378,1.0
1412,100000,5.75,0.765,0.01736,0.00922,-0.0239,0.4009,1.0
1412,100000,6.0,0.783,0.01779,0.00949,-0.0219,0.3624,1.0
1412,100000,6.25,0.8005,0.01834,0.00989,-0.02,0.3216,1.0
1412,100000,6.5,0.8171,0.01906,0.01038,-0.0181,0.2815,1.0
1412,100000,6.75,0.8334,0.01994,0.01106,-0.0162,0.2412,1.0
1412,100000,7.0,0.8491,0.021,0.01187,-0.0143,0.2062,1.0
1412,100000,7.25,0.8652,0.02218,0.01285,-0.0125,0.1769,1.0
1412,100000,7.5,0.8821,0.02347,0.01393,-0.0109,0.1552,1.0
1412,100000,7.75,0.9013,0.02478,0.01515,-0.0095,0.1395,1.0
1412,100000,8.0,0.9227,0.02627,0.01643,-0.0086,0.1284,1.0
1412,100000,8.25,0.944,0.02742,0.01775,-0.0074,0.1197,1.0
1412,100000,8.5,0.9672,0.02901,0.01923,-0.0069,0.1129,1.0
1412,100000,8.75,0.9891,0.0304,0.02084,-0.0059,0.1076,1.0
1412,100000,9.0,1.0124,0.03194,0.0224,-0.0053,0.1035,1.0
1412,100000,9.25,1.0363,0.03417,0.02462,-0.005,0.0998,1.0
1412,100000,9.5,1.0535,0.03579,0.02663,-0.0035,0.0966,1.0
1412,100000,9.75,1.0716,0.03765,0.02874,-0.0022,0.0936,1.0
1412,100000,10.0,1.0893,0.03971,0.03098,-0.0011,0.0914,1.0
1412,100000,10.25,1.1076,0.04195,0.0333,-0.0003,0.0889,1.0
1412,100000,10.5,1.1188,0.04512,0.03673,0.0012,0.087,1.0
1412,100000,10.75,1.1212,0.04766,0.03977,0.0039,0.0856,1.0
1412,100000,11.0,1.121,0.05082,0.04336,0.0065,0.0848,1.0
1412,100000,11.25,1.1155,0.05423,0.04717,0.0092,0.0841,1.0
1412,100000,11.5,1.1039,0.0578,0.05111,0.012,0.0836,1.0
1412,100000,11.75,1.0846,0.0614,0.055,0.0152,0.0834,1.0
1412,100000,12.0,1.0593,0.06544,0.0593,0.0177,0.0835,1.0
1412,100000,12.25,1.0298,0.0704,0.0645,0.0184,0.084,1.0
1412,100000,12.5,0.997,0.07656,0.07086,0.0171,0.0849,1.0
1412,100000,12.75,0.9639,0.08402,0.07846,0.0139,0.0859,1.0
1412,100000,13.0,0.9351,0.09232,0.08686,0.0098,0.0868,1.0
1412,100000,13.25,0.9158,0.10047,0.09505,0.0063,0.0876,1.0
1412,1000000,-18.25,-1.2023,0.09262,0.08974,-0.0182,1.0,0.0138
1412,1000000,-18.0,-1.2455,0.08177,0.07873,-0.0241,1.0,0.0137
1412,1000000,-17.75,-1.2853,0.07157,0.06836,-0.0298,1.0,0.0136
1412,1000000,-17.5,-1.3179,0.06252,0.05914,-0.035,1.0,0.0136
1412,1000000,-17.25,-1.341,0.05504,0.0515,-0.0396,1.0,0.0136
1412,1000000,-17.0,-1.3561,0.04897,0.04528,-0.0434,1.0,0.0137
1412,1000000,-16.75,-1.3653,0.04406,0.04022,-0.0463,1.0,0.0139
1412,1000000,-16.5,-1.37,0.04007,0.03611,-0.0485,1.0,0.0141
1412,1000000,-16.25,-1.3714,0.03685,0.03275,-0.0498,1.0,0.0143
1412,1000000,-16.0,-1.3694,0.03428,0.03007,-0.0505,1.0,0.0145
1412,1000000,-15.75,-1.3649,0.03221,0.02788,-0.0506,1.0,0.0147
1412,1000000,-15.5,-1.3695,0.02957,0.02513,-0.0501,1.0,0.0152
1412,1000000,-15.25,-1.3672,0.02779,0.02328,-0.0489,1.0,0.0156
1412,1000000,-15.0,-1.3589,0.0266,0.02203,-0.0477,1.0,0.0161
1412,1000000,-14.75,-1.348,0.02566,0.02104,-0.0463,1.0,0.0166
1412,1000000,-14.5,-1.3359,0.02486,0.02018,-0.0448,1.0,0.0171
1412,1000000,-14.25,-1.3232,0.02415,0.0194,-0.0431,1.0,0.0176
1412,1000000,-14.0,-1.3084,0.02353,0.01871,-0.0416,1.0,0.018
1412,1000000,-13.75,-1.2959,0.02258,0.01767,-0.04,1.0,0.0186
1412,1000000,-13.5,-1.2806,0.02176,0.01683,-0.0386,1.0,0.0194
1412,1000000,-13.25,-1.2611,0.02124,0.01629,-0.0377,1.0,0.02
1412,1000000,-13.0,-1.2406,0.02079,0.0158,-0.0369,1.0,0.0207
1412,1000000,-12.75,-1.2198,0.02034,0.01529,-0.036,1.0,0.0214
1412,1000000,-12.5,-1.198,0.01998,0.01487,-0.0353,1.0,0.022
1412,1000000,-12.25,-1.18,0.01928,0.01411,-0.034,1.0,0.0227
1412,1000000,-12.0,-1.1616,0.01864,0.01345,-0.0328,1.0,0.0236
1412,1000000,-11.75,-1.1402,0.01827,0.01307,-0.0319,1.0,0.0243
1412,1000000,-11.5,-1.119,0.01792,0.01269,-0.031,1.0,0.0251
1412,1000000,-11.25,-1.0982,0.01757,0.01229,-0.0298,1.0,0.0258
1412,1000000,-11.0,-1.0771,0.01726,0.01194,-0.0287,1.0,0.0264
1412,1000000,-10.75,-1.0553,0.01705,0.01168,-0.0277,1.0,0.0268
1412,1000000,-10.5,-1.0421,0.01609,0.01067,-0.0254,1.0,0.0281
1412,1000000,-10.25,-1.0232,0.01568,0.01024,-0.0239,1.0,0.0289
1412,1000000,-10.0,-1.0036,0.01535,0.0099,-0.0225,1.0,0.0297
1412,1000000,-9.75,-0.9841,0.01502,0.00954,-0.021,1.0,0.0304
1412,1000000,-9.5,-0.9645,0.01471,0.0092,-0.0195,1.0,0.0312
1412,1000000,-9.25,-0.9445,0.01446,0.00891,-0.018,1.0,0.0318
1412,1000000,-9.0,-0.924,0.01426,0.00868,-0.0167,1.0,0.0322
1412,1000000,-8.75,-0.9056,0.0135,0.00786,-0.0152,0.9998,0.0335
1412,1000000,-8.5,-0.8733,0.01303,0.00739,-0.0164,0.9985,0.0348
1412,1000000,-8.25,-0.84,0.01269,0.00703,-0.0178,0.997,0.0359
1412,1000000,-8.0,-0.8062,0.01236,0.00668,-0.0193,0.9956,0.037
1412,1000000,-7.75,-0.7716,0.01208,0.00637,-0.0208,0.9944,0.038
1412,1000000,-7.5,-0.7377,0.01177,0.00603,-0.0222,0.9929,0.0387
1412,1000000,-7.25,-0.7062,0.01124,0.00547,-0.0232,0.9904,0.0408
1412,1000000,-7.0,-0.6725,0.01089,0.00513,-0.0246,0.9882,0.0424
1412,1000000,-6.75,-0.6378,0.0106,0.00482,-0.0261,0.9865,0.0441
1412,1000000,-6.5,-0.6023,0.01035,0.00455,-0.0278,0.9851,0.0456
1412,1000000,-6.25,-0.567,0.00995,0.00417,-0.0296,0.9839,0.0494
1412,1000000,-6.0,-0.5355,0.00966,0.0039,-0.0304,0.9804,0.0534
1412,1000000,-5.75,-0.5041,0.00932,0.00361,-0.0311,0.9765,0.0618
1412,1000000,-5.5,-0.4721,0.009,0.00336,-0.0321,0.9731,0.0748
1412,1000000,-5.25,-0.4436,0.00871,0.00314,-0.0322,0.9674,0.0889
1412,1000000,-5.0,-0.4154,0.00844,0.00293,-0.0322,0.9612,0.1027
1412,1000000,-4.75,-0.388,0.0082,0.00275,-0.0321,0.9543,0.1172
1412,1000000,-4.5,-0.3613,0.00796,0.00257,-0.0317,0.9464,0.1337
1412,1000000,-4.25,-0.3349,0.00773,0.00241,-0.0313,0.9377,0.1517
1412,1000000,-4.0,-0.3082,0.00753,0.00225,-0.031,0.9289,0.1711
1412,1000000,-3.75,-0.2817,0.00733,0.00212,-0.0306,0.9182,0.1918
1412,1000000,-3.5,-0.255,0.00712,0.00198,-0.0302,0.9079,0.2156
1412,1000000,-3.25,-0.2284,0.00694,0.00186,-0.0299,0.8962,0.2414
1412,1000000,-3.0,-0.2015,0.00677,0.00175,-0.0296,0.8837,0.2682
1412,1000000,-2.75,-0.1746,0.00659,0.00165,-0.0293,0.8704,0.2966
1412,1000000,-2.5,-0.1478,0.00642,0.00155,-0.029,0.8566,0.3293
1412,1000000,-2.25,-0.121,0.00626,0.00147,-0.0287,0.8416,0.3645
1412,1000000,-1.75,-0.0673,0.00597,0.00132,-0.0281,0.8084,0.4383
1412,1000000,-1.5,-0.0405,0.00586,0.00127,-0.0278,0.79,0.4764
1412,1000000,-1.25,-0.0135,0.00577,0.00123,-0.0275,0.7711,0.5098
1412,1000000,-1.0,0.0135,0.0057,0.00119,-0.0272,0.7525,0.5451
1412,1000000,-0.75,0.0402,0.00561,0.00117,-0.0269,0.7336,0.5848
1412,1000000,-0.5,0.0671,0.00553,0.00116,-0.0266,0.7146,0.6258
1412,1000000,-0.25,0.094,0.00548,0.00116,-0.0263,0.6949,0.6616
1412,1000000,0.0,0.1209,0.00544,0.00117,-0.0259,0.6747,0.6948
1412,1000000,0.25,0.1477,0.00543,0.00118,-0.0256,0.6543,0.7265
1412,1000000,0.5,0.1744,0.00543,0.0012,-0.0252,0.6324,0.7572
1412,1000000,0.75,0.2009,0.00544,0.00124,-0.0247,0.6098,0.7879
1412,1000000,1.0,0.2274,0.00546,0.00128,-0.0243,0.589,0.818
1412,1000000,1.25,0.2538,0.00549,0.00134,-0.0238,0.57,0.8466
1412,1000000,1.5,0.2801,0.00553,0.0014,-0.0232,0.5507,0.8726
1412,1000000,1.75,0.3065,0.0056,0.00147,-0.0227,0.5316,0.8956
1412,1000000,2.0,0.3324,0.00571,0.00154,-0.0221,0.5093,0.9159
1412,1000000,2.25,0.3585,0.00584,0.00163,-0.0215,0.4866,0.9336
1412,1000000,2.5,0.3856,0.00597,0.00171,-0.0211,0.4683,0.9484
1412,1000000,2.75,0.4135,0.00612,0.0018,-0.021,0.4466,0.9607
1412,1000000,3.0,0.442,0.00631,0.0019,-0.021,0.4223,0.9715
1412,1000000,3.25,0.4752,0.00651,0.00201,-0.0221,0.397,0.9776
1412,1000000,3.5,0.5073,0.00675,0.00213,-0.023,0.3671,0.9841
1412,1000000,3.75,0.5443,0.00703,0.00226,-0.0251,0.3341,0.987
1412,1000000,4.0,0.58,0.00731,0.00241,-0.0269,0.3022,0.9902
1412,1000000,4.25,0.614,0.0076,0.00257,-0.0284,0.2729,0.9937
1412,1000000,4.5,0.6505,0.00791,0.00274,-0.0304,0.2426,0.9956
1412,1000000,4.75,0.6861,0.00824,0.00292,-0.0323,0.2119,0.9978
1412,1000000,5.0,0.721,0.0086,0.00313,-0.034,0.1808,0.9998
1412,1000000,5.25,0.7441,0.00892,0.00333,-0.0332,0.1572,1.0
1412,1000000,5.5,0.7657,0.00919,0.00351,-0.032,0.1384,1.0
1412,1000000,5.75,0.7872,0.00949,0.00372,-0.0308,0.1201,1.0
1412,1000000,6.0,0.8085,0.00981,0.00395,-0.0296,0.103,1.0
1412,1000000,6.25,0.8299,0.01015,0.0042,-0.0284,0.0877,1.0
1412,1000000,6.5,0.8515,0.01048,0.00446,-0.0272,0.074,1.0
1412,1000000,6.75,0.873,0.01086,0.00475,-0.026,0.0603,1.0
1412,1000000,7.0,0.8947,0.01123,0.00507,-0.0249,0.0515,1.0
1412,1000000,7.25,0.9164,0.01163,0.00542,-0.0237,0.0458,1.0
1412,1000000,7.5,0.9398,0.0119,0.0057,-0.0229,0.0438,1.0
1412,1000000,7.75,0.963,0.01222,0.00603,-0.0221,0.0419,1.0
1412,1000000,8.0,0.9858,0.01262,0.00643,-0.0212,0.0398,1.0
1412,1000000,8.25,1.0084,0.01305,0.00689,-0.0203,0.0383,1.0
1412,1000000,8.5,1.0324,0.01335,0.00721,-0.0196,0.0375,1.0
1412,1000000,8.75,1.056,0.01369,0.00758,-0.0189,0.0366,1.0
1412,1000000,9.0,1.0794,0.01405,0.00797,-0.0182,0.0357,1.0
1412,1000000,9.25,1.1024,0.01445,0.00838,-0.0175,0.0346,1.0
1412,1000000,9.5,1.1243,0.01494,0.00889,-0.0166,0.0335,1.0
1412,1000000,9.75,1.1429,0.01571,0.00971,-0.0152,0.0321,1.0
1412,1000000,10.0,1.1659,0.01606,0.01011,-0.0145,0.0317,1.0
1412,1000000,10.25,1.1887,0.01643,0.01051,-0.0138,0.0311,1.0
1412,1000000,10.5,1.2108,0.01684,0.01096,-0.013,0.0304,1.0
1412,1000000,10.75,1.2322,0.01729,0.01144,-0.0121,0.0297,1.0
1412,1000000,11.0,1.2531,0.01775,0.01194,-0.0112,0.0289,1.0
1412,1000000,11.25,1.2728,0.01829,0.01249,-0.0101,0.0281,1.0
1412,1000000,11.5,1.2879,0.01914,0.01337,-0.0084,0.0271,1.0
1412,1000000,11.75,1.3022,0.01998,0.01429,-0.0066,0.0265,1.0
1412,1000000,12.0,1.3212,0.02038,0.01474,-0.0054,0.0261,1.0
1412,1000000,12.25,1.3385,0.02084,0.01526,-0.004,0.0255,1.0
1412,1000000,12.5,1.3549,0.02136,0.01582,-0.0025,0.0249,1.0
1412,1000000,12.75,1.3709,0.0219,0.0164,-0.001,0.0242,1.0
1412,1000000,13.0,1.3862,0.02251,0.01704,0.0004,0.0236,1.0
1412,1000000,13.25,1.399,0.0233,0.01786,0.0021,0.023,1.0
